#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD8DE7
#Date Time: 2020-06-09 17:34:14.477
#Sample rate: 10268Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 400 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 500 kHz
#Period: 2 us
#Amplitude: 4 V
#Offset: 80 mV
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.79518935,0.001646662966876281,0.0002143083413114477
-0.7950919599999999,0.002979515249598201,0.0002143083413114477
-0.79499457,0.001979876037556989,0.0002143083413114477
-0.79489718,0.001313449896195877,0.0002143083413114477
-0.7947997899999999,0.002979515249598352,0.0002143083413117553
-0.7947024,0.002646302178918251,0.0005525475527796845
-0.7946050099999999,0.001979876037557595,0.0002143083413116015
-0.79450762,0.003312728320279211,0.0005525475527798382
-0.79441023,0.003979154461640322,0.0005525475527798382
-0.7943128399999999,0.00297951524959911,0.0005525475527798382
-0.79421545,0.003979154461639413,0.0005525475527798382
-0.79411806,0.005312006744362545,0.0005525475527798382
-0.79402067,0.003979154461640322,0.0005525475527798382
-0.79392328,0.002646302178918706,0.0002143083413116015
-0.7938258899999999,0.003645941390959312,0.0005525475527798382
-0.7937284999999999,0.002646302178917796,0.0005525475527796844
-0.79363111,0.001979876037556989,0.0002143083413114477
-0.79353372,0.002979515249598201,0.0002143083413114477
-0.79343633,0.002646302178918251,0.0002143083413114477
-0.7933389399999999,0.001313449896196332,0.0002143083413114477
-0.79324155,0.002313089108237544,0.0002143083413114477
-0.79314416,0.002979515249598655,0.0002143083413114477
-0.7930467699999999,0.001979876037556989,0.0002143083413114477
-0.79294938,0.001979876037556989,0.0002143083413114477
-0.79285199,0.002979515249598352,0.0005525475527796844
-0.7927546,0.002313089108237544,0.0002143083413114477
-0.79265721,0.00197987603755714,0.0002143083413114477
-0.7925598199999999,0.002646302178917948,0.0002143083413114477
-0.7924624300000001,0.002313089108237847,0.0002143083413114477
-0.79236504,0.001646662966876433,0.0002143083413114477
-0.79226765,0.002313089108237544,0.0002143083413114477
-0.79217026,0.002313089108237544,0.0002143083413114477
-0.7920728699999999,0.001313449896196029,0.0002143083413114477
-0.79197548,0.001646662966876433,0.0002143083413114477
-0.79187809,0.0026463021789181,0.0002143083413114477
-0.7917806999999999,0.001646662966876433,0.0002143083413114477
-0.79168331,0.001646662966876433,0.0002143083413114477
-0.7915859199999999,0.002646302178917948,0.0005525475527796844
-0.79148853,0.002313089108237544,0.0002143083413114477
-0.79139114,0.002313089108237544,0.0002143083413114477
-0.7912937499999999,0.009643776663221285,0.00122902597571785
-0.79119636,0.02230587334905937,0.002581982821588951
-0.79109897,0.03330190468152922,0.003934939667463744
-0.79100158,0.04229865758990423,0.004949657301868915
-0.79090419,0.04796327979147109,0.005626135724805388
-0.7908067999999999,0.05029577128623862,0.00596437493627424
-0.7907094100000001,0.05262826278099932,0.00630261414774217
-0.79061202,0.05629360655848756,0.006640853359210868
-0.79051463,0.05762645884120978,0.006640853359210868
-0.79041724,0.0589593111239314,0.006979092570679105
-0.7903198499999999,0.06695642482027322,0.007993810205085198
-0.79022246,0.08428350449565425,0.009685006262426382
-0.79012507,0.09827845346423758,0.01137620231976834
-0.7900276799999999,0.1046095018071687,0.01239091995417351
-0.78993029,0.1052759279485289,0.01239091995417351
-0.7898328999999999,0.1019437972417225,0.01205268074270496
-0.78973551,0.09927809267627924,0.01171444153123673
-0.78963812,0.09661238811083601,0.01137620231976849
-0.7895407299999999,0.09028133976790226,0.0106997238968314
-0.78944334,0.08594956984906096,0.01036148468536347
-0.78934595,0.08494993063701534,0.01002324547389477
-0.78924856,0.08161779993020979,0.01002324547389477
-0.78915117,0.07961852150612736,0.009685006262426537
-0.7890537799999999,0.07828566922340319,0.009346767050957838
-0.78895639,0.07595317772863869,0.009008527839489447
-0.788859,0.07228783395115423,0.008670288628021211
-0.78876161,0.07128819473911303,0.008670288628021211
-0.78866422,0.07362068623387541,0.009008527839489447
-0.7885668299999999,0.06962212938571083,0.008332049416552975
-0.78846944,0.07195462088047366,0.008670288628021211
-0.78837205,0.07162140780979312,0.008670288628021211
-0.7882746599999999,0.06962212938570735,0.008332049416552821
-0.78817727,0.06695642482026655,0.008332049416552821
-0.78807988,0.06329108104277922,0.00765557099361604
-0.78798249,0.05396111506372367,0.006640853359210868
-0.7878851,0.03929973995378589,0.005287896513337921
-0.7877877099999999,0.03596760924697458,0.004611418090400678
-0.7876903200000001,0.03796688767105518,0.004949657301868607
-0.78759293,0.03596760924697367,0.004611418090400525
-0.78749554,0.031969052398807,0.003934939667463744
-0.78739815,0.02597121712655972,0.003596700455995507
-0.7873007599999999,0.01830731650090224,0.002581982821589874
-0.78720337,0.01397554658205699,0.0019055043986534
-0.78710598,0.01264269429933477,0.0019055043986534
-0.7870085899999999,0.01064341587524992,0.001905504398653093
-0.7869112,0.008977350521849415,0.001567265187185164
-0.7868138099999999,0.008644137451167343,0.001229025975716619
-0.78671642,0.006978072097765324,0.001229025975716619
-0.78661903,0.00431236753232209,0.0008907867642483826
-0.7865216399999999,0.003645941390959616,0.0008907867642482288
-0.78642425,0.003312728320279514,0.0008907867642482288
-0.78632686,0.001646662966876433,0.0005525475527798382
-0.78622947,0.0009802368255153215,0.0005525475527798382
-0.78613208,0.0006470237548349173,0.0005525475527798382
-0.7860346899999999,-0.002351893881291296,0.0002143083413112939
-0.7859372999999999,-0.004684385376055185,-0.0001239308701570966
-0.78583991,-0.007016876870818014,-0.0004621700816253334
-0.78574252,-0.01601362977918893,-0.001476887716030043
-0.78564513,-0.03000857874776999,-0.003168083773371688
-0.7855477399999999,-0.04167103622159975,-0.004521040619246481
-0.78545035,-0.05033457605929025,-0.005535758253651191
-0.78535296,-0.05599919826085969,-0.006212236676587973
-0.7852555699999999,-0.05999775510903031,-0.006550475888056978
-0.78515818,-0.06432952502787162,-0.007226954310992836
-0.78506079,-0.06932772108808191,-0.007565193522461535
-0.7849634,-0.07099378644148471,-0.008241671945398316
-0.78486601,-0.07099378644148471,-0.00790343273393008
-0.7847686199999999,-0.0709937864414841,-0.008241671945398162
-0.7846712300000001,-0.06966093415876369,-0.007903432733930233
-0.78457384,-0.06666201652263748,-0.007565193522461535
-0.78447645,-0.06632880345195691,-0.007565193522461535
-0.78437906,-0.06866129494671977,-0.007903432733929771
-0.7842816699999999,-0.07032736030012511,-0.00824167194539847
-0.78418428,-0.07365949100692915,-0.008579911156866706
-0.78408689,-0.07799126092577638,-0.008918150368335096
-0.7839894999999999,-0.08132339163258556,-0.009256389579804103
-0.78389211,-0.08532194848074677,-0.009932868002739962
-0.7837947199999999,-0.09231942296504222,-0.01060934642567736
-0.78369733,-0.09665119288388749,-0.01128582484861383
-0.78359994,-0.09898368437865138,-0.01162406406008222
-0.7835025499999999,-0.1026490281561389,-0.01196230327155077
-0.78340516,-0.1056479457922598,-0.0123005424830187
-0.78330777,-0.1046483065802208,-0.012300542483019
-0.78321038,-0.0973176190252486,-0.01128582484861383
-0.78311299,-0.08665480076347566,-0.01027110721420912
-0.7830155999999999,-0.0756587694310087,-0.009256389579802871
-0.7829182099999999,-0.06732844266399662,-0.007903432733929771
-0.78282082,-0.06299667274515136,-0.007565193522461535
-0.78272343,-0.05933132896766691,-0.006888715099525062
-0.78262604,-0.0556659851901808,-0.006550475888056516
-0.7825286499999999,-0.05499955904881757,-0.006550475888056209
-0.78243126,-0.05399991983677636,-0.006212236676587973
-0.78233387,-0.05233385448337358,-0.006212236676587973
-0.7822364799999999,-0.05333349369541646,-0.006212236676588281
-0.78213909,-0.05466634597813687,-0.006550475888056209
-0.7820417,-0.05333349369541479,-0.006212236676587819
-0.78194431,-0.05233385448337358,-0.005873997465119582
-0.78184692,-0.0456695930697655,-0.005535758253651345
-0.7817495299999999,-0.02501038268756226,-0.003168083773371842
-0.7816521400000001,-0.01234828600171842,-0.001815126927500126
-0.78155475,-0.006683663800137458,-0.000800409293093724
-0.78145736,-0.002685106951970791,-0.0004621700816253334
-0.78135997,0.0006470237548332506,0.0002143083413111401
-0.7812625799999999,0.001313449896195877,0.0002143083413114477
-0.78116519,0.001313449896195877,0.0002143083413114477
-0.7810678,0.0026463021789181,0.0002143083413114477
-0.7809704099999999,0.002646302178917191,0.0002143083413114477
-0.78087302,0.001646662966876887,0.0002143083413114477
-0.7807756299999999,0.002646302178918403,0.0002143083413114477
-0.78067824,0.003312728320279211,0.0002143083413114477
-0.78058085,0.001979876037556989,0.0002143083413114477
-0.7804834599999999,0.002313089108238756,0.0002143083413117553
-0.78038607,0.003645941390958555,0.0005525475527795305
-0.78028868,0.0026463021789181,0.0002143083413114477
-0.78019129,0.002313089108237544,0.0002143083413114477
-0.7800939,0.003645941390959161,0.0005525475527796845
-0.7799965099999999,0.002979515249598352,0.0005525475527796844
-0.7798991200000001,0.00231308910823815,0.0002143083413117554
-0.77980173,0.003645941390959767,0.0005525475527798382
-0.77970434,0.003645941390959767,0.0005525475527798382
-0.77960695,0.001979876037557746,0.0002143083413116015
-0.7795095599999999,0.000980236825512897,0.0002143083413111401
-0.77941217,-0.004351172305373569,-0.0004621700816253334
-0.77931478,-0.004684385376054125,-0.0004621700816253334
-0.7792173899999999,-0.0003526154572029614,-0.0001239308701563276
-0.77912,0.003979154461638352,0.0005525475527795305
-0.7790226099999999,0.003312728320278605,0.0005525475527796844
-0.77892522,0.001979876037556989,0.0002143083413114477
-0.77882783,0.002313089108237393,0.0002143083413114477
-0.7787304399999999,0.001979876037556534,0.0002143083413114477
-0.77863305,0.0009802368255162307,0.0002143083413114477
-0.77853566,0.001979876037556989,0.0002143083413114477
-0.77843827,0.0026463021789181,0.0005525475527798382
-0.77834088,0.001979876037557292,0.0002143083413116015
-0.7782434899999999,0.002313089108237847,0.0002143083413116015
-0.7781461,0.002979515249598201,0.0005525475527796844
-0.77804871,0.001979876037556989,0.0002143083413114477
-0.77795132,0.002313089108237393,0.0002143083413114477
-0.77785393,0.003312728320278757,0.0002143083413114477
-0.7777565399999999,0.002646302178917948,0.0002143083413114477
-0.77765915,0.002313089108237544,0.0002143083413114477
-0.77756176,0.003979154461640322,0.0005525475527798382
-0.7774643699999999,0.004645580603000221,0.0005525475527795306
-0.77736698,0.003312728320279817,0.0002143083413116015
-0.77726959,0.003312728320279211,0.0002143083413114477
-0.7771722,0.003312728320279211,0.0005525475527798382
-0.77707481,0.002313089108237998,0.0002143083413116015
-0.7769774199999999,0.002313089108237847,0.0002143083413114477
-0.7768800300000001,0.002979515249598049,0.0002143083413114477
-0.77678264,0.001979876037556989,0.0002143083413114477
-0.77668525,0.001646662966876433,0.0002143083413114477
-0.77658786,0.002313089108237241,0.0002143083413114477
-0.7764904699999999,0.002313089108237241,0.0002143083413114477
-0.77639308,0.001646662966876433,0.0002143083413114477
-0.77629569,0.0026463021789181,0.0005525475527798382
-0.7761982999999999,0.00297951524959714,0.0005525475527795306
-0.77610091,0.001313449896196635,0.0002143083413116015
-0.7760035199999999,0.001979876037557443,0.0002143083413114477
-0.77590613,0.002979515249598655,0.0002143083413114477
-0.77580874,0.001979876037556989,0.0002143083413114477
-0.7757113499999999,0.001979876037557443,0.0002143083413114477
-0.77561396,0.002979515249597746,0.0002143083413114477
-0.77551657,0.001979876037556989,0.0002143083413114477
-0.77541918,0.001313449896195877,0.0002143083413114477
-0.77532179,0.002313089108237089,0.0002143083413114477
-0.7752243999999999,0.002313089108236938,0.0002143083413114477
-0.7751270099999999,0.000980236825515776,0.0002143083413114477
-0.77502962,0.001979876037556989,0.0002143083413114477
-0.77493223,0.002646302178917796,0.0005525475527796845
-0.77483484,0.001979876037557292,0.0002143083413116015
-0.7747374499999999,0.00264630217892113,0.0002143083413117553
-0.77464006,0.009310563592529212,0.0008907867642482288
-0.77454267,0.02030659492498755,0.002243743610121791
-0.7744452799999999,0.03230226546949634,0.003596700455996583
-0.77434789,0.04196544451921928,0.0049496573018683
-0.7742505,0.04696364057943337,0.005287896513337614
-0.77415311,0.049962558215557,0.005964374936274087
-0.77405572,0.05262826278100023,0.006302614147742324
-0.7739583299999999,0.05562718041712691,0.006640853359210868
-0.7738609400000001,0.05662681962916721,0.006640853359210868
-0.77376355,0.058959311123932,0.006979092570679258
-0.77366616,0.064957146396182,0.00765557099361604
-0.77356877,0.08128458685952182,0.009346767050957223
-0.7734713799999999,0.09727881425219922,0.0113762023197688
-0.77337399,0.1046095018071681,0.01239091995417351
-0.7732766,0.1049427148778487,0.01239091995417351
-0.7731792099999999,0.1016105841710422,0.01205268074270512
-0.77308182,0.1006109449590019,0.01205268074270512
-0.7729844299999999,0.09727881425219316,0.01171444153123626
-0.77288704,0.09128097897994591,0.01069972389683155
-0.77278965,0.08728242213177922,0.01036148468536316
-0.7726922599999999,0.08461671756633343,0.01002324547389477
-0.77259487,0.08161779993021252,0.01002324547389477
-0.77249748,0.08061816071816813,0.009685006262426382
-0.77240009,0.0792853084354459,0.009685006262426382
-0.7723027,0.07595317772864187,0.009008527839489909
-0.7722053099999999,0.07362068623387526,0.009008527839489447
-0.7721079199999999,0.07095498166843321,0.008670288628021366
-0.77201053,0.07362068623387646,0.009008527839489602
-0.77191314,0.06995534245639201,0.008332049416553128
-0.77181575,0.07162140780979236,0.008670288628021057
-0.7717183599999999,0.07128819473911152,0.008670288628021211
-0.77162097,0.06895570324434869,0.008670288628021211
-0.77152358,0.06828927710298757,0.008332049416552821
-0.7714261899999999,0.0649571463961723,0.007993810205083199
-0.7713288,0.05429432813440908,0.006640853359211483
-0.77123141,0.03963295302445857,0.005287896513336998
-0.77113402,0.03696724845901533,0.004611418090400525
-0.77103663,0.03796688767105655,0.004949657301868761
-0.7709392399999999,0.03763367460037493,0.004949657301868761
-0.7708418500000001,0.03430154389357392,0.004611418090400833
-0.77074446,0.02663764326791811,0.003596700455995353
-0.77064707,0.01864052957158477,0.002581982821590181
-0.77054968,0.01397554658205911,0.001905504398653708
-0.7704522899999999,0.01164305508729219,0.001905504398653247
-0.7703549,0.009643776663209768,0.00156726518718501
-0.77025751,0.009310563592529212,0.00156726518718501
-0.7701601199999999,0.008644137451165979,0.001229025975716619
-0.77006273,0.006311645956405273,0.001229025975716619
-0.7699653399999999,0.004978793673681837,0.0008907867642482288
-0.76986795,0.004645580603001433,0.0008907867642482288
-0.76977056,0.002979515249598655,0.0008907867642482288
-0.7696731699999999,0.001646662966875827,0.0005525475527798382
-0.76957578,0.0009802368255159275,0.0005525475527798382
-0.76947839,-0.0006858285278874567,0.0002143083413114477
-0.769381,-0.003018320022651347,0.0002143083413114477
-0.76928361,-0.003684746164012154,0.0002143083413114477
-0.7691862199999999,-0.006017237658780135,-0.0001239308701574043
-0.7690888300000001,-0.01434756442578266,-0.001138648504561192
-0.76899144,-0.0266764480409708,-0.002829844561904067
-0.76889405,-0.03933854472683191,-0.004182801407777629
-0.76879666,-0.04966814991792444,-0.005535758253650576
-0.7686992699999999,-0.0553327721194998,-0.00587399746511989
-0.76860188,-0.05799847668494303,-0.006550475888056363
-0.76850449,-0.06399631195719302,-0.007226954310993144
-0.7684070999999999,-0.06932772108808342,-0.007565193522461842
-0.76830971,-0.07099378644148395,-0.007903432733929771
-0.7682123199999999,-0.07132699951216556,-0.007903432733929926
-0.76811493,-0.07199342565352637,-0.007903432733929926
-0.76801754,-0.06932772108808312,-0.007903432733929926
-0.7679201499999999,-0.06699522959331848,-0.007565193522461535
-0.76782276,-0.06799486880535879,-0.007565193522461535
-0.76772537,-0.06832808187604025,-0.007903432733929926
-0.76762798,-0.0703273603001236,-0.007903432733929926
-0.76753059,-0.07399270407760802,-0.008241671945398162
-0.7674331999999999,-0.07732483478441647,-0.008918150368335096
-0.76733581,-0.07999053934986167,-0.008918150368335404
-0.76723842,-0.08432230926870693,-0.009594628791271879
-0.76714103,-0.09131978375299542,-0.01060934642567659
-0.76704364,-0.09498512753048305,-0.01094758563714529
-0.7669462499999999,-0.0986504713079728,-0.01128582484861414
-0.76684886,-0.102982241226818,-0.01196230327155061
-0.76675147,-0.1046483065802208,-0.01196230327155061
-0.7666540799999999,-0.1049815196508968,-0.01230054248301839
-0.76655669,-0.09998332359069531,-0.01162406406008253
-0.7664593,-0.08832086611687359,-0.01060934642567705
-0.76636191,-0.07632519557237358,-0.008918150368335096
-0.76626452,-0.06832808187604389,-0.007903432733930387
-0.7661671299999999,-0.06299667274514924,-0.007226954310992991
-0.7660697400000001,-0.05833168975562783,-0.006888715099525062
-0.76597235,-0.05566598519017914,-0.006550475888056363
-0.76587496,-0.05533277211949859,-0.006550475888056363
-0.76577757,-0.05333349369541616,-0.006212236676588126
-0.7656801799999999,-0.05200064141269393,-0.006212236676588126
-0.76558279,-0.05399991983677636,-0.006550475888056363
-0.7654854,-0.05399991983677636,-0.006212236676587973
-0.7653880099999999,-0.0530002806247347,-0.006212236676587973
-0.76529062,-0.0530002806247347,-0.006212236676587973
-0.7651932299999999,-0.04833529763519721,-0.005873997465118506
-0.76509584,-0.02700966111165135,-0.003506322984840848
-0.76499845,-0.01434756442579024,-0.001815126927498896
-0.7649010599999999,-0.007350089941496297,-0.001138648504561807
-0.76480367,-0.002351893881294781,-0.0004621700816259487
-0.76470628,0.0006470237548347658,-0.0001239308701569428
-0.76460889,0.0006470237548347658,-0.0001239308701569428
-0.7645115,0.001646662966875978,0.0002143083413112939
-0.7644141099999999,0.002979515249598352,0.0002143083413114477
-0.7643167199999999,0.002313089108237544,0.0002143083413114477
-0.76421933,0.002313089108237544,0.0002143083413114477
-0.76412194,0.003645941390959161,0.0002143083413114477
-0.76402455,0.002979515249598959,0.0002143083413114477
-0.7639271599999999,0.002313089108237847,0.0002143083413114477
-0.76382977,0.002979515249598655,0.0002143083413114477
-0.76373238,0.003312728320279211,0.0002143083413114477
-0.7636349899999999,0.002313089108237847,0.0002143083413114477
-0.7635376,0.002646302178917948,0.0002143083413114477
-0.76344021,0.003645941390959312,0.0005525475527796844
-0.76334282,0.0026463021789181,0.0002143083413114477
-0.76324543,0.002979515249598504,0.0005525475527796845
-0.7631480399999999,0.004312367532320423,0.0005525475527798382
-0.7630506500000001,0.00331272832028012,0.0005525475527798382
-0.76295326,-0.001352254669248568,-0.0001239308701569428
-0.76285587,-0.005350811517415236,-0.000800409293093724
-0.76275848,-0.004351172305374023,-0.0004621700816254872
-0.7626610899999999,-0.002018680810607861,-0.0004621700816250257
-0.7625637,0.001979876037556989,0.0002143083413114477
-0.76246631,0.003645941390959767,0.0005525475527798382
-0.7623689199999999,0.002979515249598049,0.0005525475527795306
-0.76227153,0.002313089108237847,0.0002143083413116015
-0.7621741399999999,0.001979876037556685,0.0002143083413114477
-0.76207675,0.001313449896195877,0.0002143083413114477
-0.76197936,0.001313449896195877,0.0002143083413114477
-0.7618819699999999,0.002646302178917796,0.0002143083413114477
-0.76178458,0.002313089108237847,0.0002143083413114477
-0.76168719,0.001646662966876433,0.0002143083413114477
-0.7615898,0.002313089108237544,0.0002143083413114477
-0.76149241,0.00197987603755714,0.0002143083413114477
-0.7613950199999999,0.001646662966877039,0.0002143083413116015
-0.7612976299999999,0.002979515249598807,0.0005525475527798382
-0.76120024,0.003312728320279211,0.0005525475527798382
-0.76110285,0.002313089108237998,0.0005525475527798382
-0.76100546,0.002979515249598352,0.0005525475527798382
-0.7609080699999999,0.004312367532320878,0.0005525475527798382
-0.76081068,0.004312367532320878,0.0005525475527798382
-0.76071329,0.003645941390959767,0.0002143083413114477
-0.7606158999999999,0.003645941390958858,0.0005525475527795306
-0.76051851,0.002646302178918554,0.0002143083413116015
-0.76042112,0.001646662966876887,0.0002143083413114477
-0.76032373,0.0026463021789181,0.0002143083413114477
-0.76022634,0.002979515249598504,0.0002143083413114477
-0.7601289499999999,0.00197987603755714,0.0002143083413114477
-0.7600315600000001,0.002313089108237241,0.0002143083413114477
-0.75993417,0.002979515249598655,0.0002143083413114477
-0.75983678,0.001979876037556989,0.0002143083413114477
-0.75973939,0.001979876037556989,0.0002143083413114477
-0.7596419999999999,0.002646302178917493,0.0002143083413114477
-0.75954461,0.001313449896195877,0.0002143083413114477
-0.75944722,0.0009802368255153215,0.0002143083413114477
-0.7593498299999999,0.002979515249598655,0.0002143083413117553
-0.75925244,0.002979515249598655,0.0005525475527796845
-0.7591550499999999,0.001979876037557292,0.0002143083413114477
-0.75905766,0.0026463021789181,0.0002143083413114477
-0.75896027,0.002979515249598655,0.0005525475527798382
-0.7588628799999999,0.00131344989619618,0.0002143083413114477
-0.75876549,0.00164666296687613,0.0002143083413114477
-0.7586681,0.002313089108237544,0.0002143083413114477
-0.75857071,0.001313449896195877,0.0002143083413114477
-0.75847332,0.001313449896195877,0.0002143083413114477
-0.7583759299999999,0.002979515249598201,0.0002143083413114477
-0.7582785400000001,0.001979876037557898,0.0002143083413114477
-0.75818115,0.001313449896195877,0.0002143083413114477
-0.75808376,0.002979515249598655,0.0005525475527798382
-0.75798637,0.006644859027083101,0.0008907867642480749
-0.7578889799999999,0.01730767728886876,0.001905504398654169
-0.75779159,0.03096941318676533,0.003596700455995353
-0.7576942,0.040965805307182,0.004611418090400525
-0.7575968099999999,0.04563078829671372,0.005287896513337921
-0.75749942,0.04996255821555503,0.005964374936273779
-0.7574020299999999,0.05296147585168291,0.006302614147742478
-0.75730464,0.05496075427576533,0.006302614147742478
-0.75720725,0.05662681962916736,0.006640853359210715
-0.7571098599999999,0.05929252419461423,0.006979092570679566
-0.75701247,0.06295786797209535,0.007655570993615425
-0.75691508,0.0792853084354459,0.009346767050957992
-0.75681769,0.09561274889879312,0.01137620231976834
-0.7567203,0.1036098625951228,0.01205268074270481
-0.7566229099999999,0.1036098625951257,0.01239091995417335
-0.75652552,0.1019437972417231,0.01205268074270512
-0.75642813,0.1006109449590015,0.01205268074270512
-0.75633074,0.09694560118151702,0.01171444153123688
-0.75623335,0.09261383126267009,0.01137620231976849
-0.7561359599999999,0.08861527441449994,0.0106997238968314
-0.75603857,0.08528314370769591,0.01036148468536316
-0.75594118,0.08161779993020979,0.01002324547389477
-0.7558437899999999,0.08128458685952682,0.009685006262426382
-0.7557464,0.07861888229408599,0.009685006262426382
-0.75564901,0.07462032544591812,0.009008527839489602
-0.75555162,0.07462032544591812,0.009008527839489602
-0.75545423,0.07128819473911409,0.008670288628021366
-0.7553568399999999,0.07362068623387541,0.009008527839489447
-0.7552594500000001,0.0712881947391147,0.008670288628021518
-0.75516206,0.07195462088047366,0.008670288628021211
-0.75506467,0.07128819473911258,0.008670288628021211
-0.75496728,0.06962212938571054,0.008332049416552975
-0.7548698899999999,0.06895570324434672,0.008332049416552667
-0.7547725,0.06462393332550145,0.007993810205084429
-0.75467511,0.05762645884120978,0.007317331782147649
-0.7545777199999999,0.04829649286214301,0.00630261414774094
-0.75448033,0.03596760924697927,0.004611418090401294
-0.7543829399999999,0.03330190468153013,0.004273178878932288
-0.75428555,0.03530118310561255,0.004611418090400525
-0.75418816,0.03396833082289033,0.004273178878932134
-0.7540907699999999,0.02697085633859578,0.003596700455995046
-0.75399338,0.02063980799567387,0.002920222033059187
-0.75389599,0.01630803807682088,0.002243743610121791
-0.7537986,0.01264269429933477,0.0019055043986534
-0.75370121,0.01031020280457194,0.001567265187185164
-0.7536038199999999,0.00964377666320901,0.001567265187184856
-0.7535064299999999,0.007977711309806082,0.001229025975716619
-0.75340904,0.005978432885723656,0.001229025975716619
-0.75331165,0.005645219815043252,0.001229025975716619
-0.75321426,0.004978793673682292,0.0008907867642483826
-0.7531168699999999,0.002979515249598352,0.0008907867642480749
-0.75301948,0.002313089108237544,0.0005525475527798382
-0.75292209,0.001979876037556989,0.0005525475527798382
-0.7528246999999999,-0.001019041598569528,0.0002143083413111401
-0.75272731,-0.002685106951970033,-0.000123930870156789
-0.75262992,-0.003684746164013973,-0.0001239308701570966
-0.75253253,-0.007016876870818014,-0.0004621700816253334
-0.75243514,-0.01334792521374569,-0.001138648504561807
-0.7523377499999999,-0.02434395654621327,-0.002491605350436446
-0.7522403600000001,-0.03833890551477752,-0.004182801407776091
-0.75214297,-0.04866851070588747,-0.005197519042182801
-0.75204558,-0.05366670676609581,-0.005873997465119582
-0.75194819,-0.05699883747289985,-0.006212236676587819
-0.7518507999999999,-0.0639963119571953,-0.007226954310993298
-0.75175341,-0.06899450801740137,-0.007565193522461535
-0.75165602,-0.0703273603001236,-0.007903432733929926
-0.7515586299999999,-0.0716602125828458,-0.007903432733930233
-0.75146124,-0.0716602125828458,-0.008241671945398162
-0.7513638499999999,-0.06899450801740076,-0.007903432733929926
-0.75126646,-0.06766165573467914,-0.007903432733929926
-0.75116907,-0.06832808187604025,-0.007903432733929926
-0.7510716799999999,-0.06766165573468065,-0.007903432733929926
-0.75097429,-0.0693277210880804,-0.007903432733929926
-0.7508769,-0.0733262779362486,-0.008241671945398316
-0.75077951,-0.07599198250169303,-0.008579911156866706
-0.75068212,-0.07899090013781668,-0.008918150368334942
-0.7505847299999999,-0.08465552233939005,-0.009932868002740576
-0.7504873400000001,-0.09032014454095179,-0.01060934642567643
-0.75038995,-0.09398548831844303,-0.01094758563714544
-0.75029256,-0.09831725823728829,-0.01128582484861368
-0.75019517,-0.1026490281561355,-0.01196230327155031
-0.7500977799999999,-0.1039818804388602,-0.012300542483019
-0.75000039,-0.1049815196509014,-0.012300542483019
